DATE,CSUSHPISA,Year,Month,Crude oil (WTISPLC),COMPUTSA(Construction materials cost),Value(Consumer Confidence),CUUR0000SEHA(Price to Rent),Q4TR771BIS(Real Estate Market Index, GDP, Per Capita, Growth Rate,RSAHORUSQ156S(US national home ownership),BOGZ1FL513178005Q(US Property Tax), GDP Growth (%), Annual Change,GDP Per Capita(US $),Annual Growth Rate,Inflation Rate(%),Annual Change(Inflation Rate),Poverty Rate % Under US $5.50 Per Day,Change(Poverty Rate), Population, Annual Growth Rate(Population),Unemployement Rate %,Annual Change(US unemployment rate)
2015-09-01,173.83,2015.0,9.0,45.48,1040.0,100.446,288.306,-0.7750333333333334,18331.093,57050.22486,0.96,63.66666666666667,7066.333333333333,2.5776,0.42923076923076925,55123.8498,3.44,1.6222,0.16,2.0,0.0,323815833.84615386,0.8092307692307692,6.17,-1.2
2015-10-01,174.793,2015.0,10.0,46.22,985.0,100.4758,289.428,-0.7,18331.093,57050.22486,0.96,63.7,7364.0,2.6098,0.4269230769230769,55123.8498,3.44,1.6222,0.16,2.0,0.0,324013819.38461536,0.806923076923077,6.17,-1.2
2015-11-01,175.739,2015.0,11.0,42.44,1000.0,100.5946,290.322,-0.6608999999999999,18331.093,57050.22486,0.96,63.650000000000006,7632.0,2.642,0.4246153846153846,55123.8498,3.44,1.6222,0.16,2.0,0.0,324211804.9230769,0.8046153846153846,6.17,-1.2
2015-12-01,176.545,2015.0,12.0,37.19,1023.0,100.6936,291.204,-0.6217999999999999,18354.372,57010.539,0.4,63.6,7900.0,2.6742,0.4223076923076923,55123.8498,3.44,1.6222,0.16,2.0,0.0,324409790.46153843,0.8023076923076924,6.17,-1.2
2015-12-31,176.9085,2015.5,6.5,34.435,1039.5,100.70025000000001,291.60400000000004,-0.5827,18354.372,57010.539,0.4,63.55,8168.0,2.7064,0.42,56762.7295,2.97,0.1186,-1.5,2.2,0.2,324607776.0,0.8,5.28,-0.89
2016-01-01,177.27200000000002,2016.0,1.0,31.68,1056.0,100.7069,292.004,-0.5436,18354.372,57010.539,0.4,63.5,8436.0,2.6264846153846153,0.3076923076923077,56762.7295,2.97,0.1186,-1.5,2.2,0.2,324807962.3076923,0.8,5.28,-0.89
2016-02-01,177.65200000000002,2016.0,2.0,30.32,1037.0,100.6688,292.777,-0.07146666666666668,18354.372,57010.539,0.4,63.36666666666667,8331.666666666666,2.5465692307692307,0.19538461538461538,56762.7295,2.97,0.1186,-1.5,2.2,0.2,325008148.61538464,0.8,5.28,-0.89
2016-03-01,178.168,2016.0,3.0,37.55,1003.0,100.6282,293.489,0.4006666666666666,18409.13,57086.82197,1.54,63.233333333333334,8227.333333333334,2.466653846153846,0.0830769230769231,56762.7295,2.97,0.1186,-1.5,2.2,0.2,325208334.9230769,0.8,5.28,-0.89
2016-04-01,178.768,2016.0,4.0,40.75,945.0,100.6507,294.175,0.8728,18409.13,57086.82197,1.54,63.1,8123.0,2.3867384615384615,-0.029230769230769227,56762.7295,2.97,0.1186,-1.5,2.2,0.2,325408521.2307692,0.8,5.28,-0.89
2016-05-01,179.43099999999998,2016.0,5.0,46.71,1000.0,100.7755,295.036,1.1346666666666667,18409.13,57086.82197,1.54,63.2,7708.666666666667,2.306823076923077,-0.14153846153846156,56762.7295,2.97,0.1186,-1.5,2.2,0.2,325608707.53846157,0.8,5.28,-0.89
2016-06-01,180.079,2016.0,6.0,48.76,1109.0,100.753,295.902,1.3965333333333334,18640.732,57711.60193,2.26,63.3,7294.333333333333,2.2269076923076923,-0.2538461538461538,56762.7295,2.97,0.1186,-1.5,2.2,0.2,325808893.84615386,0.8,5.28,-0.89
2016-07-01,180.829,2016.0,7.0,44.65,1072.0,100.6035,296.862,1.6584,18640.732,57711.60193,2.26,63.4,6880.0,2.1469923076923076,-0.3661538461538461,56762.7295,2.97,0.1186,-1.5,2.2,0.2,326009080.15384614,0.8,5.28,-0.89
2016-08-01,181.854,2016.0,8.0,44.72,1054.0,100.4955,297.916,2.0218333333333334,18640.732,57711.60193,2.26,63.43333333333333,7390.333333333333,2.067076923076923,-0.47846153846153844,56762.7295,2.97,0.1186,-1.5,2.2,0.2,326209266.46153843,0.8,5.28,-0.89
2016-09-01,182.827,2016.0,9.0,45.18,1035.0,100.4759,298.962,2.3852666666666664,18799.648,58094.25042,1.91,63.46666666666667,7900.666666666667,1.9871615384615384,-0.5907692307692307,56762.7295,2.97,0.1186,-1.5,2.2,0.2,326409452.7692308,0.8,5.28,-0.89
2016-10-01,183.756,2016.0,10.0,49.78,1070.0,100.5543,300.4,2.7487,18799.648,58094.25042,1.91,63.5,8411.0,1.9072461538461538,-0.7030769230769232,56762.7295,2.97,0.1186,-1.5,2.2,0.2,326609639.0769231,0.8,5.28,-0.89
2016-11-01,184.765,2016.0,11.0,45.66,1244.0,100.8899,301.587,2.767825,18799.648,58094.25042,1.91,63.525,8302.5,1.8273307692307692,-0.8153846153846154,56762.7295,2.97,0.1186,-1.5,2.2,0.2,326809825.38461536,0.8,5.28,-0.89
2016-12-01,185.726,2016.0,12.0,51.97,1101.0,101.2339,302.735,2.78695,18979.245,58544.12731,1.75,63.55,8194.0,1.7474153846153846,-0.9276923076923076,56762.7295,2.97,0.1186,-1.5,2.2,0.2,327010011.6923077,0.8,5.28,-0.89
2016-12-31,186.263,2016.5,6.5,52.235,1091.0,101.30945,303.101,2.806075,18979.245,58544.12731,1.75,63.575,8085.5,1.6675,-1.04,57866.7449,1.94,1.2616,1.14,2.0,-0.2,327210198.0,0.8,4.87,-0.41
2017-01-01,186.8,2017.0,1.0,52.5,1081.0,101.385,303.467,2.8252,18979.245,58544.12731,1.75,63.6,7977.0,1.7116846153846152,-0.9161538461538462,57866.7449,1.94,1.2616,1.14,2.0,-0.2,327408739.0,0.7992307692307693,4.87,-0.41
2017-02-01,187.314,2017.0,2.0,53.47,1148.0,101.3725,304.211,2.8714666666666666,18979.245,58544.12731,1.75,63.7,7536.666666666667,1.7558692307692307,-0.7923076923076924,57866.7449,1.94,1.2616,1.14,2.0,-0.2,327607280.0,0.7984615384615386,4.87,-0.41
2017-03-01,187.992,2017.0,3.0,49.33,1147.0,101.3413,304.868,2.9177333333333335,19162.55,59025.6216,1.77,63.8,7096.333333333333,1.800053846153846,-0.6684615384615384,57866.7449,1.94,1.2616,1.14,2.0,-0.2,327805821.0,0.7976923076923077,4.87,-0.41
2017-04-01,188.727,2017.0,4.0,51.06,1069.0,101.3009,305.477,2.964,19162.55,59025.6216,1.77,63.9,6656.0,1.8442384615384615,-0.5446153846153847,57866.7449,1.94,1.2616,1.14,2.0,-0.2,328004362.0,0.796923076923077,4.87,-0.41
2017-05-01,189.622,2017.0,5.0,48.48,1170.0,101.2283,306.379,2.7786333333333335,19162.55,59025.6216,1.77,63.9,6844.666666666667,1.8884230769230768,-0.4207692307692308,57866.7449,1.94,1.2616,1.14,2.0,-0.2,328202903.0,0.7961538461538462,4.87,-0.41
2017-06-01,190.512,2017.0,6.0,45.18,1236.0,101.1205,307.314,2.5932666666666666,19359.123,59546.92763,2.96,63.9,7033.333333333333,1.9326076923076922,-0.29692307692307696,57866.7449,1.94,1.2616,1.14,2.0,-0.2,328401444.0,0.7953846153846155,4.87,-0.41
2017-07-01,191.454,2017.0,7.0,46.63,1173.0,101.0787,308.173,2.4079,19359.123,59546.92763,2.96,63.9,7222.0,1.9767923076923075,-0.17307692307692313,57866.7449,1.94,1.2616,1.14,2.0,-0.2,328599985.0,0.7946153846153846,4.87,-0.41
2017-08-01,192.675,2017.0,8.0,48.04,1107.0,101.177,309.479,2.0852666666666666,19359.123,59546.92763,2.96,63.93333333333333,8219.333333333334,2.020976923076923,-0.0492307692307693,57866.7449,1.94,1.2616,1.14,2.0,-0.2,328798526.0,0.7938461538461539,4.87,-0.41
2017-09-01,193.774,2017.0,9.0,49.82,1113.0,101.3001,310.268,1.7626333333333335,19588.074,60147.55563,2.79,63.96666666666667,9216.666666666666,2.0651615384615383,0.07461538461538453,57866.7449,1.94,1.2616,1.14,2.0,-0.2,328997067.0,0.7930769230769231,4.87,-0.41
2017-10-01,194.82,2017.0,10.0,51.58,1196.0,101.4526,311.501,1.44,19588.074,60147.55563,2.79,64.0,10214.0,2.1093461538461535,0.19846153846153847,57866.7449,1.94,1.2616,1.14,2.0,-0.2,329195608.0,0.7923076923076924,4.87,-0.41
2017-11-01,195.96400000000003,2017.0,11.0,56.64,1182.0,101.4322,312.67,1.4611,19588.074,60147.55563,2.79,64.05,10447.25,2.1535307692307692,0.3223076923076922,57866.7449,1.94,1.2616,1.14,2.0,-0.2,329394149.0,0.7915384615384615,4.87,-0.41
2017-12-01,197.17,2017.0,12.0,57.88,1200.0,101.348,313.904,1.4822,19831.829,60793.17818,2.27,64.1,10680.5,2.1977153846153845,0.4461538461538461,57866.7449,1.94,1.2616,1.14,2.0,-0.2,329592690.0,0.7907692307692308,4.87,-0.41
2017-12-31,197.732,2017.5,6.5,60.790000000000006,1204.0,101.36295,314.346,1.5032999999999999,19831.829,60793.17818,2.27,64.15,10913.75,2.2419,0.57,59907.7543,3.53,2.1301,0.87,2.0,0.0,329791231.0,0.79,4.36,-0.51
2018-01-01,198.294,2018.0,1.0,63.7,1208.0,101.3779,314.788,1.5244,19831.829,60793.17818,2.27,64.2,11147.0,2.2960153846153846,0.58,59907.7543,3.53,2.1301,0.87,2.0,0.0,329971908.38461536,0.7838461538461539,4.36,-0.51
2018-02-01,199.211,2018.0,2.0,62.23,1288.0,101.5403,315.277,1.4304,19831.829,60793.17818,2.27,64.3,10455.333333333334,2.350130769230769,0.59,59907.7543,3.53,2.1301,0.87,2.0,0.0,330152585.7692308,0.7776923076923077,4.36,-0.51
2018-03-01,199.952,2018.0,3.0,62.73,1181.0,101.6413,315.883,1.3364,20041.047,61349.51786,2.2,64.4,9763.666666666666,2.4042461538461537,0.6,59907.7543,3.53,2.1301,0.87,2.0,0.0,330333263.15384614,0.7715384615384615,4.36,-0.51
2018-04-01,200.655,2018.0,4.0,66.25,1224.0,101.5905,316.763,1.2424,20041.047,61349.51786,2.2,64.5,9072.0,2.458361538461538,0.61,59907.7543,3.53,2.1301,0.87,2.0,0.0,330513940.53846157,0.7653846153846154,4.36,-0.51
2018-05-01,201.433,2018.0,5.0,69.98,1262.0,101.5049,317.49,1.3777,20041.047,61349.51786,2.2,64.46666666666667,9066.0,2.512476923076923,0.62,59907.7543,3.53,2.1301,0.87,2.0,0.0,330694617.9230769,0.7592307692307693,4.36,-0.51
2018-06-01,202.243,2018.0,6.0,67.87,1212.0,101.447,318.318,1.5130000000000001,20411.924,62395.45391,4.1,64.43333333333334,9060.0,2.5665923076923076,0.6299999999999999,59907.7543,3.53,2.1301,0.87,2.0,0.0,330875295.3076923,0.7530769230769231,4.36,-0.51
2018-07-01,202.926,2018.0,7.0,70.98,1150.0,101.4156,319.351,1.6483,20411.924,62395.45391,4.1,64.4,9054.0,2.620707692307692,0.6399999999999999,59907.7543,3.53,2.1301,0.87,2.0,0.0,331055972.6923077,0.7469230769230769,4.36,-0.51
2018-08-01,203.71400000000003,2018.0,8.0,68.06,1262.0,101.4269,320.651,1.8394333333333333,20411.924,62395.45391,4.1,64.46666666666667,9293.666666666666,2.6748230769230767,0.6499999999999999,59907.7543,3.53,2.1301,0.87,2.0,0.0,331236650.0769231,0.7407692307692307,4.36,-0.51
2018-09-01,204.389,2018.0,9.0,70.23,1187.0,101.5099,321.533,2.0305666666666666,20658.204,63040.56491,3.31,64.53333333333333,9533.333333333334,2.728938461538461,0.6599999999999999,59907.7543,3.53,2.1301,0.87,2.0,0.0,331417327.46153843,0.7346153846153846,4.36,-0.51
2018-10-01,205.159,2018.0,10.0,70.75,1122.0,101.4922,322.628,2.2217,20658.204,63040.56491,3.31,64.6,9773.0,2.783053846153846,0.6699999999999999,59907.7543,3.53,2.1301,0.87,2.0,0.0,331598004.84615386,0.7284615384615385,4.36,-0.51
2018-11-01,205.692,2018.0,11.0,56.96,1131.0,101.3834,323.968,2.3034,20658.204,63040.56491,3.31,64.5,10032.25,2.8371692307692307,0.6799999999999999,59907.7543,3.53,2.1301,0.87,2.0,0.0,331778682.2307692,0.7223076923076923,4.36,-0.51
2018-12-01,206.149,2018.0,12.0,49.52,1053.0,101.2136,324.815,2.3851,20891.367,63647.20309,2.56,64.4,10291.5,2.891284615384615,0.69,59907.7543,3.53,2.1301,0.87,2.0,0.0,331959359.61538464,0.7161538461538461,4.36,-0.51
2018-12-31,206.322,2018.5,6.5,50.45,1155.5,101.112,325.206,2.4668,20891.367,63647.20309,2.56,64.3,10550.75,2.9454,0.7,62823.3094,4.87,2.4426,0.31,1.7,-0.3,332140037.0,0.71,3.9,-0.46
2019-01-01,206.495,2019.0,1.0,51.38,1258.0,101.0104,325.597,2.5485,20891.367,63647.20309,2.56,64.2,10810.0,2.8953230769230767,0.5961538461538461,62823.3094,4.87,2.4426,0.31,1.7,-0.3,332307701.15384614,0.7061538461538461,3.9,-0.46
2019-02-01,206.792,2019.0,2.0,54.95,1334.0,101.0643,326.351,2.2914333333333334,20891.367,63647.20309,2.56,64.23333333333333,10435.333333333334,2.8452461538461535,0.4923076923076922,62823.3094,4.87,2.4426,0.31,1.7,-0.3,332475365.3076923,0.7023076923076923,3.9,-0.46
2019-03-01,207.017,2019.0,3.0,58.15,1301.0,101.2813,327.513,2.0343666666666667,20891.367,63647.20309,2.56,64.26666666666667,10060.666666666666,2.795169230769231,0.3884615384615384,62823.3094,4.87,2.4426,0.31,1.7,-0.3,332643029.46153843,0.6984615384615385,3.9,-0.46
2019-04-01,207.51,2019.0,4.0,63.86,1329.0,101.4403,328.678,1.7773,20891.367,63647.20309,2.56,64.3,9686.0,2.7450923076923077,0.28461538461538455,62823.3094,4.87,2.4426,0.31,1.7,-0.3,332810693.61538464,0.6946153846153846,3.9,-0.46
2019-05-01,208.157,2019.0,5.0,60.83,1226.0,101.5278,329.333,1.6766666666666667,20891.367,63647.20309,2.56,64.43333333333334,9389.333333333334,2.6950153846153846,0.18076923076923068,62823.3094,4.87,2.4426,0.31,1.7,-0.3,332978357.7692308,0.6907692307692308,3.9,-0.46
2019-06-01,208.677,2019.0,6.0,54.66,1169.0,101.4345,330.648,1.5760333333333334,20891.367,63647.20309,2.56,64.56666666666666,9092.666666666666,2.6449384615384615,0.07692307692307687,62823.3094,4.87,2.4426,0.31,1.7,-0.3,333146021.9230769,0.686923076923077,3.9,-0.46
2019-07-01,209.319,2019.0,7.0,57.35,1219.0,101.2037,331.605,1.4754,20891.367,63647.20309,2.56,64.7,8796.0,2.5948615384615383,-0.02692307692307705,62823.3094,4.87,2.4426,0.31,1.7,-0.3,333313686.0769231,0.683076923076923,3.9,-0.46
2019-08-01,210.145,2019.0,8.0,54.81,1294.0,100.9091,332.638,1.1309,20891.367,63647.20309,2.56,64.8,9124.666666666666,2.544784615384615,-0.13076923076923086,62823.3094,4.87,2.4426,0.31,1.7,-0.3,333481350.2307692,0.6792307692307692,3.9,-0.46
2019-09-01,210.97,2019.0,9.0,56.95,1150.0,100.9091,333.834,0.7864,20891.367,63647.20309,2.56,64.9,9453.333333333334,2.494707692307692,-0.23461538461538467,62823.3094,4.87,2.4426,0.31,1.7,-0.3,333649014.38461536,0.6753846153846154,3.9,-0.46
2019-10-01,211.874,2019.0,10.0,53.96,1294.0,101.1109,334.68,0.4419,20891.367,63647.20309,2.56,65.0,9782.0,2.444630769230769,-0.3384615384615386,62823.3094,4.87,2.4426,0.31,1.7,-0.3,333816678.53846157,0.6715384615384615,3.9,-0.46
2019-11-01,212.819,2019.0,11.0,57.03,1244.0,101.3782,335.819,0.34887500000000005,20891.367,63647.20309,2.56,65.075,10444.75,2.3945538461538463,-0.4423076923076925,62823.3094,4.87,2.4426,0.31,1.7,-0.3,333984342.6923077,0.6676923076923077,3.9,-0.46
2019-12-01,213.906,2019.0,12.0,59.88,1310.0,101.6049,336.789,0.25585,20891.367,63647.20309,2.56,65.15,11107.5,2.344476923076923,-0.5461538461538462,62823.3094,4.87,2.4426,0.31,1.7,-0.3,334152006.84615386,0.6638461538461539,3.9,-0.46
2019-12-31,214.405,2019.5,6.5,58.7,1306.0,101.60405,337.307,0.16282500000000005,20891.367,63647.20309,2.56,65.225,11770.25,2.2944,-0.65,65120.3947,3.66,1.8122,-0.63,1.7,0.0,334319671.0,0.66,3.67,-0.23
2020-01-01,214.904,2020.0,1.0,57.52,1302.0,101.6032,337.825,0.0698,20891.367,63647.20309,2.56,65.3,12433.0,1.905,-0.9892307692307691,65120.3947,3.66,1.8122,-0.63,1.7,0.0,334444465.7692308,0.6469230769230769,3.67,-0.23
2020-02-01,215.721,2020.0,2.0,50.54,1271.0,101.1774,338.616,0.4369333333333333,20891.367,63647.20309,2.56,66.2,12524.333333333334,1.5156,-1.3284615384615384,65120.3947,3.66,1.8122,-0.63,1.7,0.0,334569260.53846157,0.6338461538461538,3.67,-0.23
2020-03-01,216.314,2020.0,3.0,29.21,1247.0,100.1846,339.519,0.8040666666666666,20891.367,63647.20309,2.56,67.1,12615.666666666666,1.1262,-1.6676923076923074,65120.3947,3.66,1.8122,-0.63,1.7,0.0,334694055.3076923,0.6207692307692307,3.67,-0.23
2020-04-01,216.80900000000003,2020.0,4.0,16.55,1207.0,99.10469,340.135,1.1712,20891.367,63647.20309,2.56,68.0,12707.0,0.7368000000000001,-2.006923076923077,65120.3947,3.66,1.8122,-0.63,1.7,0.0,334818850.0769231,0.6076923076923078,3.67,-0.23
2020-05-01,217.015,2020.0,5.0,28.56,1171.0,98.60725,340.811,1.1193666666666666,20891.367,63647.20309,2.56,67.76666666666667,11595.0,0.34740000000000015,-2.346153846153846,65120.3947,3.66,1.8122,-0.63,1.7,0.0,334943644.84615386,0.5946153846153847,3.67,-0.23
2020-06-01,217.657,2020.0,6.0,38.31,1244.0,98.55772,341.294,1.0675333333333334,20891.367,63647.20309,2.56,67.53333333333333,10483.0,-0.041999999999999815,-2.685384615384615,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335068439.61538464,0.5815384615384616,3.67,-0.23
2020-07-01,219.448,2020.0,7.0,40.71,1314.0,98.57493,341.95,1.0157,20891.367,63647.20309,2.56,67.3,9371.0,-0.43139999999999956,-3.0246153846153843,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335193234.38461536,0.5684615384615385,3.67,-0.23
2020-08-01,222.484,2020.0,8.0,42.34,1238.0,98.77569,342.444,1.4107333333333334,20891.367,63647.20309,2.56,66.76666666666667,9752.666666666666,-0.8207999999999998,-3.3638461538461533,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335318029.15384614,0.5553846153846154,3.67,-0.23
2020-09-01,225.937,2020.0,9.0,39.63,1446.0,99.08648,342.91,1.8057666666666667,20891.367,63647.20309,2.56,66.23333333333333,10134.333333333334,-1.2102,-3.7030769230769223,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335442823.9230769,0.5423076923076923,3.67,-0.23
2020-10-01,229.888,2020.0,10.0,39.4,1370.0,99.23444,343.615,2.2008,20891.367,63647.20309,2.56,65.7,10516.0,-1.5995999999999997,-4.042307692307692,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335567618.6923077,0.5292307692307692,3.67,-0.23
2020-11-01,233.253,2020.0,11.0,40.94,1240.0,99.19157,344.039,2.266125,20891.367,63647.20309,2.56,65.675,10925.5,-1.9889999999999994,-4.381538461538461,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335692413.46153843,0.5161538461538462,3.67,-0.23
2020-12-01,236.433,2020.0,12.0,47.02,1386.0,99.19461,344.455,2.3314500000000002,20891.367,63647.20309,2.56,65.65,11335.0,-2.3783999999999996,-4.72076923076923,65120.3947,3.66,1.8122,-0.63,1.7,0.0,335817208.2307692,0.5030769230769231,3.67,-0.23
2020-12-31,237.923,2020.5,6.5,49.510000000000005,1365.0,99.19763499999999,344.6065,2.396775,20891.367,63647.20309,2.56,65.625,11744.5,-2.7678,-5.06,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,335942003.0,0.49,8.05,4.38
2021-01-01,239.413,2021.0,1.0,52.0,1344.0,99.20066,344.758,2.4621,20891.367,63647.20309,2.56,65.6,12154.0,-2.0975461538461535,-4.00076923076923,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336023204.61538464,0.47615384615384615,8.05,4.38
2021-02-01,242.123,2021.0,2.0,59.04,1322.0,99.33952,345.242,2.2813333333333334,20891.367,63647.20309,2.56,65.56666666666666,11288.333333333334,-1.4272923076923074,-2.941538461538461,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336104406.2307692,0.4623076923076923,8.05,4.38
2021-03-01,245.325,2021.0,3.0,62.33,1459.0,99.70392,345.717,2.1005666666666665,20891.367,63647.20309,2.56,65.53333333333333,10422.666666666666,-0.7570384615384613,-1.882307692307692,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336185607.84615386,0.44846153846153847,8.05,4.38
2021-04-01,249.077,2021.0,4.0,61.72,1438.0,99.94697,346.267,1.9198,20891.367,63647.20309,2.56,65.5,9557.0,-0.08678461538461502,-0.8230769230769228,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336266809.46153843,0.4346153846153846,8.05,4.38
2021-05-01,253.474,2021.0,5.0,65.17,1337.0,99.88856,347.016,2.0235666666666665,20891.367,63647.20309,2.56,65.46666666666667,9290.0,0.5834692307692313,0.23615384615384638,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336348011.0769231,0.4207692307692308,8.05,4.38
2021-06-01,258.423,2021.0,6.0,71.38,1298.0,99.67976,347.833,2.1273333333333335,20891.367,63647.20309,2.56,65.43333333333334,9023.0,1.2537230769230772,1.2953846153846156,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336429212.6923077,0.40692307692307694,8.05,4.38
2021-07-01,262.956,2021.0,7.0,72.49,1361.0,99.21407,348.469,2.2311,20891.367,63647.20309,2.56,65.4,8756.0,1.9239769230769235,2.3546153846153848,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336510414.3076923,0.3930769230769231,8.05,4.38
2021-08-01,267.005,2021.0,8.0,67.73,1312.0,98.64783,349.71,2.0495666666666668,20891.367,63647.20309,2.56,65.43333333333334,9260.333333333334,2.59423076923077,3.413846153846154,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336591615.9230769,0.37923076923076926,8.05,4.38
2021-09-01,270.523,2021.0,9.0,71.65,1232.0,98.35056,351.255,1.8680333333333334,20891.367,63647.20309,2.56,65.46666666666667,9764.666666666666,3.264484615384616,4.473076923076923,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336672817.53846157,0.3653846153846154,8.05,4.38
2021-10-01,273.931,2021.0,10.0,81.48,1259.0,98.16487,352.892,1.6865,20891.367,63647.20309,2.56,65.5,10269.0,3.9347384615384624,5.532307692307692,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336754019.15384614,0.3515384615384616,8.05,4.38
2021-11-01,277.284,2021.0,11.0,79.15,1389.0,98.00336,354.526,1.659875,20891.367,63647.20309,2.56,65.475,10520.0,4.604992307692308,6.591538461538462,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336835220.7692308,0.33769230769230774,8.05,4.38
2021-12-01,281.266,2021.0,12.0,71.71,1337.0,97.90244,355.931,1.63325,20891.367,63647.20309,2.56,65.45,10771.0,5.275246153846155,7.650769230769231,63528.6343,-2.44,1.2336,-0.58,1.2,-0.5,336916422.38461536,0.32384615384615384,8.05,4.38
2021-12-31,283.487,2021.5,6.5,77.465,1296.5,97.785485,356.834,1.6066250000000002,20891.367,63647.20309,2.56,65.42500000000001,11022.0,5.9455,8.71,70219.4725,10.53,4.6979,3.46,1.2,-0.5,336997624.0,0.31,5.35,-2.7
2022-01-01,285.708,2022.0,1.0,83.22,1256.0,97.66853,357.737,1.58,20891.367,63647.20309,2.56,65.4,11273.0,5.646738461538462,7.741538461538463,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337097026.53846157,0.3153846153846154,5.35,-2.7
2022-02-01,290.795,2022.0,2.0,91.64,1371.0,97.36251,359.627,0.9886,20891.367,63647.20309,2.56,65.56666666666668,10418.666666666666,5.347976923076923,6.773076923076924,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337196429.0769231,0.32076923076923075,5.35,-2.7
2022-03-01,296.271,2022.0,3.0,108.5,1356.0,97.12611,361.083,0.3972,20891.367,63647.20309,2.56,65.73333333333333,9564.333333333334,5.049215384615385,5.804615384615385,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337295831.61538464,0.3261538461538461,5.35,-2.7
2022-04-01,300.625,2022.0,4.0,101.78,1361.0,96.96062,362.951,-0.1942,20891.367,63647.20309,2.56,65.9,8710.0,4.750453846153846,4.836153846153847,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337395234.15384614,0.33153846153846156,5.35,-2.7
2022-05-01,303.904,2022.0,5.0,109.55,1446.0,96.55582,365.116,-0.36293333333333333,20891.367,63647.20309,2.56,65.93333333333334,8541.0,4.451692307692308,3.867692307692309,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337494636.6923077,0.33692307692307694,5.35,-2.7
2022-06-01,304.817,2022.0,6.0,114.84,1392.0,96.15061,367.927,-0.5316666666666666,20891.367,63647.20309,2.56,65.96666666666667,8372.0,4.152930769230769,2.89923076923077,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337594039.2307692,0.3423076923076923,5.35,-2.7
2022-07-01,304.108,2022.0,7.0,101.62,1396.0,96.12276,370.448,-0.7004,20891.367,63647.20309,2.56,66.0,8203.0,3.8541692307692306,1.930769230769231,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337693441.7692308,0.3476923076923077,5.35,-2.7
2022-08-01,301.638,2022.0,8.0,93.67,1355.0,96.3875,373.283,-0.9091,20891.367,63647.20309,2.56,65.96666666666667,8970.0,3.5554076923076923,0.962307692307693,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337792844.3076923,0.35307692307692307,5.35,-2.7
2022-09-01,299.443,2022.0,9.0,84.26,1438.0,96.60509,376.569,-1.1178,20891.367,63647.20309,2.56,65.93333333333334,9737.0,3.256646153846154,-0.006153846153845066,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337892246.84615386,0.35846153846153844,5.35,-2.7
2022-10-01,299.017,2022.0,10.0,87.55,1348.0,96.71907,379.436,-1.3265,20891.367,63647.20309,2.56,65.9,10504.0,2.9578846153846152,-0.9746153846153831,70219.4725,10.53,4.6979,3.46,1.2,-0.5,337991649.38461536,0.3638461538461538,5.35,-2.7
2022-11-01,298.232,2022.0,11.0,84.37,1543.0,96.78661,382.562,-1.3265,20891.367,63647.20309,2.56,65.9,10504.0,2.659123076923077,-1.943076923076923,70219.4725,10.53,4.6979,3.46,1.2,-0.5,338091051.9230769,0.36923076923076925,5.35,-2.7
2022-12-01,297.189,2022.0,12.0,76.44,1390.0,97.00834,385.649,-1.3265,20891.367,63647.20309,2.56,65.9,10504.0,2.3603615384615386,-2.911538461538461,70219.4725,10.53,4.6979,3.46,1.2,-0.5,338190454.46153843,0.37461538461538463,5.35,-2.7
2022-12-31,297.189,2022.0,12.0,76.44,1390.0,97.00834,385.649,-1.3265,20891.367,63647.20309,2.56,65.9,10504.0,2.0616,-3.88,76398.5917,8.8,8.0028,3.3,1.2,-0.5,338289857.0,0.38,3.611,-1.74
